"IGLZNFB" 10.0001136834708 ERR2694924
"IGLZNFB" 11.6359574665817 ERR2694945
"IGLZNFB" 10.1788185530021 ERR2694946
"IGLZNFB" 10.441996277982 ERR2694947
"IGLC9" 18.6499451832785 ERR2694950
"IGLV8.38" 10.4726897282678 ERR2694950
"IGLZNFA" 14.6864538319171 ERR2694950
"IGLZNFB" 63.1879602773613 ERR2694950
"IGLZNFB" 10.4691558529319 ERR2694955
"IGLZNFB" 10.2491007020171 ERR2694956
"IGLZNFB" 10.1627039850745 ERR2694961
