"IGHD6.2" 20.9361900326036 ERR2694941
"IGHD6.3" 10.9633597267505 ERR2694941
"IGHD7.3" 20.8096059821685 ERR2694941
"IGHDD3P" 13.695729222045 ERR2694941
"IGHJ1.2" 10.1754385964912 ERR2694941
"IGHD4.1" 10.2812663526949 ERR2694943
"IGHD5.3" 11.0196933650542 ERR2694943
"IGHD5.4" 10.7513877874703 ERR2694943
"IGHD6.2" 12.0751077830724 ERR2694943
"IGHD6.3" 10.6603131381892 ERR2694943
"IGHD7.3" 12.5861706599412 ERR2694943
"IGHD8.2" 13.452380952381 ERR2694943
"IGHDD3P" 10.2337477337477 ERR2694943
"IGHD4.1" 11.792567773378 ERR2694946
"IGHD5.3" 13.2304969995384 ERR2694946
"IGHD7.3" 12.7722045510154 ERR2694946
"IGHDD3P" 10.3181064375094 ERR2694946
"IGHD3.1" 15.7930565010211 ERR2694948
"IGHD4.1" 16.4719162001084 ERR2694948
"IGHD6.2" 16.2612577335735 ERR2694948
"IGHD8.2" 11.2642225031606 ERR2694948
"IGHDD3P" 13.0133190310181 ERR2694948
"IGHV1.46" 10.7732419830621 ERR2694948
"IGHA" NA ERR2694950
"IGHD" NA ERR2694950
"IGHD1.1" NA ERR2694950
"IGHD1.2" NA ERR2694950
"IGHD1.3" NA ERR2694950
"IGHD1.4" Inf ERR2694950
"IGHD2.1" NA ERR2694950
"IGHD2.2" NA ERR2694950
"IGHD2.3" NA ERR2694950
"IGHD2.4" NA ERR2694950
"IGHD3.1" NA ERR2694950
"IGHD3.3" NA ERR2694950
"IGHD3.4" Inf ERR2694950
"IGHD4.1" NA ERR2694950
"IGHD5.2" NA ERR2694950
"IGHD5.3" Inf ERR2694950
"IGHD5.4" NA ERR2694950
"IGHD6.2" NA ERR2694950
"IGHD6.3" NA ERR2694950
"IGHD6.4" NA ERR2694950
"IGHD7.3" NA ERR2694950
"IGHD7.4" Inf ERR2694950
"IGHD8.2" NA ERR2694950
"IGHD9.1" NA ERR2694950
"IGHD9.4" NA ERR2694950
"IGHDD1P" NA ERR2694950
"IGHDD2P" Inf ERR2694950
"IGHDD3P" Inf ERR2694950
"IGHE" NA ERR2694950
"IGHG1" NA ERR2694950
"IGHG2" NA ERR2694950
"IGHG3" NA ERR2694950
"IGHJ1.1" NA ERR2694950
"IGHJ1.2" NA ERR2694950
"IGHJ1.3" NA ERR2694950
"IGHJ1.4" NA ERR2694950
"IGHJ1.5" NA ERR2694950
"IGHJ1.6" Inf ERR2694950
"IGHJ2.1" NA ERR2694950
"IGHJ2.2" Inf ERR2694950
"IGHJ2.3" NA ERR2694950
"IGHJ2.4" NA ERR2694950
"IGHJ2.5" NA ERR2694950
"IGHJ2.6" NA ERR2694950
"IGHM1" NA ERR2694950
"IGHM2" Inf ERR2694950
"IGHV1.10" NA ERR2694950
"IGHV1.14" NA ERR2694950
"IGHV1.17" Inf ERR2694950
"IGHV1.20" NA ERR2694950
"IGHV1.21" Inf ERR2694950
"IGHV1.25" NA ERR2694950
"IGHV1.27" NA ERR2694950
"IGHV1.30" NA ERR2694950
"IGHV1.32" NA ERR2694950
"IGHV1.33" NA ERR2694950
"IGHV1.37" NA ERR2694950
"IGHV1.39" NA ERR2694950
"IGHV1.43" NA ERR2694950
"IGHV1.46" NA ERR2694950
"IGHV1.7" NA ERR2694950
"IGHV2.12" Inf ERR2694950
"IGHV2.13" Inf ERR2694950
"IGHV2.16" NA ERR2694950
"IGHV2.19" NA ERR2694950
"IGHV2.23" NA ERR2694950
"IGHV2.24" NA ERR2694950
"IGHV2.26" NA ERR2694950
"IGHV2.29" NA ERR2694950
"IGHV2.31" NA ERR2694950
"IGHV2.35" NA ERR2694950
"IGHV2.36" Inf ERR2694950
"IGHV2.38" NA ERR2694950
"IGHV2.42" NA ERR2694950
"IGHV2.45" NA ERR2694950
"IGHV2.5" NA ERR2694950
"IGHV2.6" NA ERR2694950
"IGHV2.9" Inf ERR2694950
"IGHV3.1" NA ERR2694950
"IGHV3.11" NA ERR2694950
"IGHV3.15" NA ERR2694950
"IGHV3.18" NA ERR2694950
"IGHV3.2" NA ERR2694950
"IGHV3.22" Inf ERR2694950
"IGHV3.28" NA ERR2694950
"IGHV3.3" NA ERR2694950
"IGHV3.34" Inf ERR2694950
"IGHV3.4" NA ERR2694950
"IGHV3.40" Inf ERR2694950
"IGHV3.41" NA ERR2694950
"IGHV3.44" NA ERR2694950
"IGHV3.47" NA ERR2694950
"IGHV3.8" NA ERR2694950
"IGHD1.1" 15.0058139534884 ERR2694951
"IGHD1.4" 13.9941860465116 ERR2694951
"IGHD2.1" 16.1338028169014 ERR2694951
"IGHD2.2" 22.9753521126761 ERR2694951
"IGHD3.1" 20.793956043956 ERR2694951
"IGHD3.3" 15.6153846153846 ERR2694951
"IGHD5.2" 18.8350515463918 ERR2694951
"IGHD5.3" 39.389175257732 ERR2694951
"IGHD5.4" 10.389175257732 ERR2694951
"IGHD6.2" 17.3871681415929 ERR2694951
"IGHD6.3" 12.896017699115 ERR2694951
"IGHD8.2" 25.5357142857143 ERR2694951
"IGHD9.1" 11.0326086956522 ERR2694951
"IGHDD3P" 18.8939393939394 ERR2694951
"IGHG2" 18.425 ERR2694951
"IGHJ1.1" 13.775 ERR2694951
"IGHJ1.2" 26.8172043010753 ERR2694951
"IGHJ1.3" 17.6306818181818 ERR2694951
"IGHJ1.5" 11.5408163265306 ERR2694951
"IGHJ1.6" 12.9065934065934 ERR2694951
"IGHJ2.1" 11.3510101010101 ERR2694951
"IGHJ2.2" 12.4731182795699 ERR2694951
"IGHJ2.3" 14.1704545454545 ERR2694951
"IGHJ2.6" 28.6016483516484 ERR2694951
"IGHM1" 10.6393188854489 ERR2694951
"IGHV1.14" 14.2377659574468 ERR2694951
"IGHV1.21" 14.9627659574468 ERR2694951
"IGHV1.33" 10.15 ERR2694951
"IGHV1.39" 15.2867021276596 ERR2694951
"IGHV1.43" 39.2123655913978 ERR2694951
"IGHV2.19" 10.9294294294294 ERR2694951
"IGHV2.23" 21.5005376344086 ERR2694951
"IGHV2.26" 15.0225225225225 ERR2694951
"IGHV2.31" 12.72983014862 ERR2694951
"IGHV2.38" 11.0995575221239 ERR2694951
"IGHV2.42" 30.2029867256637 ERR2694951
"IGHV3.15" 10.7436034115139 ERR2694951
"IGHV3.2" 23.6636266094421 ERR2694951
"IGHV3.4" 13.1022245762712 ERR2694951
"IGHV3.40" 15.6798715203426 ERR2694951
"IGHV3.44" 75.7222222222222 ERR2694951
"IGHD3.3" 20.1946966077401 ERR2694953
"IGHD4.1" 19.4598491570541 ERR2694953
"IGHD5.3" 15.6958762886598 ERR2694953
"IGHD5.4" 11.63379650381 ERR2694953
"IGHD6.3" 20.6983455175067 ERR2694953
"IGHD7.3" 14.4948325017819 ERR2694953
"IGHDD3P" 22.7020202020202 ERR2694953
"IGHM1" 10.8911024363979 ERR2694953
"IGHG1" 11.5375494071146 ERR2694957
"IGHD1.4" 11.739879414298 ERR2694958
"IGHD7.3" 13.042328042328 ERR2694958
"IGHDD3P" 13.794024905136 ERR2694958
"IGHD3.4" 15.4260232521102 ERR2694962
"IGHD4.1" 19.1274770777876 ERR2694962
"IGHD5.4" 24.7407739429254 ERR2694962
"IGHD6.2" 19.7127100166731 ERR2694962
"IGHD6.3" 21.3120430934975 ERR2694962
"IGHD7.3" 22.943692088382 ERR2694962
"IGHD7.4" 14.8414855072464 ERR2694962
"IGHD8.2" 29.5859213250518 ERR2694962
"IGHDD3P" 31.1184306836481 ERR2694962
"IGHJ1.2" 14.8231260713729 ERR2694962
"IGHJ1.3" 10.8415678524374 ERR2694962
"IGHJ2.4" 12.6086956521739 ERR2694962
"IGHV1.20" 10.6860931236509 ERR2694962
"IGHV1.25" 12.9395621338267 ERR2694962
"IGHV1.39" 18.9398704902868 ERR2694962
"IGHV2.19" 25.2552552552553 ERR2694962
"IGHV2.24" 14.6079602904679 ERR2694962
"IGHV2.38" 16.0553204223847 ERR2694962
"IGHV3.18" 14.6517713365539 ERR2694962
"IGHV3.47" 13.2532006135161 ERR2694962
"IGHD4.1" 20.6871372402172 ERR2694963
"IGHD6.3" 13.1850288219534 ERR2694963
"IGHD8.2" 13.4338138925295 ERR2694963
"IGHV1.43" 10.5048831015093 ERR2694963
"IGHV2.23" 10.29318338759 ERR2694963
"IGHV3.28" 11.0104441128853 ERR2694963
